event_id	pos_id	exon_a	exon_b	intron_a	intron_b	strand	gene_id	gene_name	label	ref_junction_a	ref_junction_b	ref_PSI	alt_junction_a	alt_junction_b	alt_PSI	dPSI	OR	p	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
FIVE_6999	FIVE@chr9@44107461-44107706@44107372-44107706	chr9:44106243-44107461	chr9:44106243-44107372	chr9:44107461-44107706	chr9:44107372-44107706	+	ENSMUSG00000034739	Mfrp	annotated	2317	324	0.87731919727376	2028	147	0.9324137931034483	0.05509459582968834	0.5183587186792314	9.785620547114335e-11	2.243732242601948e-09	No	0.9802538787023978	0.9148351648351648	0.7940199335548173	0.9239704329461457	0.9365482233502538	0.9400479616306955	0.5665317553846583
FIVE_5043	FIVE@chr5@139338375-139339465@139338375-139342563	chr5:139339465-139342674	chr5:139342563-139342674	chr5:139338375-139339465	chr5:139338375-139342563	-	ENSMUSG00000045438	Cox19	annotated	31	1432	0.021189336978810664	86	1084	0.0735042735042735	0.052314936525462846	0.27286605170845785	1.0569674331378047e-10	2.3738448908176922e-09	No	0.05664488017429194	0.01567398119122257	0.0	0.04814004376367615	0.11262798634812286	0.07380952380952381	0.0994114163265537
FIVE_820	FIVE@chr11@88188850-88190055@88188841-88190055	chr11:88188783-88188850	chr11:88188783-88188841	chr11:88188850-88190055	chr11:88188841-88190055	+	ENSMUSG00000018378	Cuedc1	unannotated	36	1052	0.03308823529411765	103	898	0.1028971028971029	0.06980886760298524	0.29834988371663773	1.0694269065977148e-10	2.392024264553256e-09	No	0.07509881422924901	0.03655913978494624	0.0	0.16483516483516483	0.024054982817869417	0.11670480549199085	0.2592357681987912
FIVE_461	FIVE@chr11@120619049-120619149@120619049-120620163	chr11:120619149-120620269	chr11:120620163-120620269	chr11:120619049-120619149	chr11:120619049-120620163	-	ENSMUSG00000025138	Sirt7	annotated	214	1347	0.13709160794362588	379	1314	0.2238629651506202	0.08677135720699433	0.550810655164511	1.278885172626423e-10	2.848898677232845e-09	No	0.043731778425655975	0.19126506024096385	0.1299638989169675	0.23539823008849559	0.16209476309226933	0.24896836313617607	0.15037930765341032
FIVE_7096	FIVE@chr9@58201372-58201952@58201372-58202281	chr9:58201952-58202344	chr9:58202281-58202344	chr9:58201372-58201952	chr9:58201372-58202281	-	ENSMUSG00000051243	Islr2	annotated	580	0	1.0	357	24	0.937007874015748	-0.06299212598425197	inf	1.4498222246133546e-10	3.190773409992443e-09	No	1.0	1.0	1.0	0.9448275862068966	0.9041916167664671	1.0	0.21156137953267998
FIVE_2442	FIVE@chr17@34030734-34030824@34030734-34031548	chr17:34030824-34031833	chr17:34031548-34031833	chr17:34030734-34030824	chr17:34030734-34031548	-	ENSMUSG00000024327	Slc39a7	annotated	2418	0	1.0	2057	29	0.986097794822627	-0.01390220517737295	inf	1.8200280425935158e-10	3.9578387592906615e-09	No	1.0	1.0	1.0	0.9830890642615558	0.9785992217898832	0.9956204379562044	0.10777882911526998
FIVE_3979	FIVE@chr2@61722848-61760636@61722761-61760636	chr2:61722710-61722848	chr2:61722710-61722761	chr2:61722848-61760636	chr2:61722761-61760636	+	ENSMUSG00000026914	Psmd14	annotated	45	2655	0.016666666666666666	0	1760	0.0	-0.016666666666666666	inf	1.9836286444182017e-10	4.279639752524309e-09	No	0.051593323216995446	0.009972801450589302	0.0	0.0	0.0	0.0	0.32357101345338624
FIVE_5146	FIVE@chr5@33614834-33628849@33614834-33628853	chr5:33628849-33628977	chr5:33628853-33628977	chr5:33614834-33628849	chr5:33614834-33628853	-	ENSMUSG00000037339	Fam53a	annotated	0	350	0.0	25	231	0.09765625	0.09765625	0.0	2.1684002835004886e-10	4.587966623004895e-09	No	0.0	0.0	0.0	0.13580246913580246	0.0	0.11475409836065574	0.18636930253051226
FIVE_4000	FIVE@chr2@69861739-69863224@69861712-69863224	chr2:69861562-69861739	chr2:69861562-69861712	chr2:69861739-69863224	chr2:69861712-69863224	+	ENSMUSG00000068882	Ssb	annotated	5	644	0.007704160246533128	35	391	0.08215962441314555	0.07445546416661242	0.08673469387755102	2.3908148598092357e-10	5.019795184580311e-09	No	0.03289473684210526	0.0	0.0	0.13846153846153847	0.06741573033707865	0.0423728813559322	0.11668645061696009
FIVE_292	FIVE@chr10@89717244-89725000@89717244-89725005	chr10:89725000-89725078	chr10:89725005-89725078	chr10:89717244-89725000	chr10:89717244-89725005	-	ENSMUSG00000019948	Actr6	unannotated	823	67	0.9247191011235955	572	5	0.9913344887348353	0.06661538761123986	0.10737396931426782	2.517700431508194e-10	5.261801738386872e-09	No	1.0	1.0	0.8463302752293578	0.9863013698630136	0.9869281045751634	1.0	0.4960511783204644
FIVE_4541	FIVE@chr4@129618635-129618874@129618635-129619014	chr4:129618874-129619099	chr4:129619014-129619099	chr4:129618635-129618874	chr4:129618635-129619014	-	ENSMUSG00000040795	Iqcc	annotated	0	578	0.0	22	324	0.06358381502890173	0.06358381502890173	0.0	2.6802111599945284e-10	5.5588086914890474e-09	No	0.0	0.0	0.0	0.09868421052631579	0.015151515151515152	0.046875	0.15875808116888174
FIVE_6219	FIVE@chr7@4751975-4752061@4751975-4752091	chr7:4752061-4752161	chr7:4752091-4752161	chr7:4751975-4752061	chr7:4751975-4752091	-	ENSMUSG00000051811	Cox6b2	annotated	443	0	1.0	394	30	0.9292452830188679	-0.07075471698113212	inf	2.7832077118342713e-10	5.648880837352521e-09	No	1.0	1.0	1.0	0.9671361502347418	0.9782608695652174	0.726027397260274	0.31463535399764864
FIVE_6960	FIVE@chr9@27003778-27005146@27003764-27005146	chr9:27003597-27003778	chr9:27003597-27003764	chr9:27003778-27005146	chr9:27003764-27005146	+	ENSMUSG00000035443	Thyn1	annotated	2042	216	0.9043401240035429	1432	279	0.836937463471654	-0.06740266053188892	1.8418878026070764	3.1817860977530263e-10	6.317459353509632e-09	No	0.812962962962963	0.9536500579374276	0.9122807017543859	0.825	0.8926315789473684	0.8086592178770949	0.3689211492873309
FIVE_1572	FIVE@chr14@54516615-54517168@54516615-54517247	chr14:54517168-54517525	chr14:54517247-54517525	chr14:54516615-54517168	chr14:54516615-54517247	-	ENSMUSG00000023110	Prmt5	annotated	2	1237	0.0016142050040355124	35	1016	0.03330161750713606	0.031687412503100545	0.046933826076914195	3.286101460827691e-10	6.431370001905624e-09	No	0.005277044854881266	0.0	0.0	0.008368200836820083	0.004166666666666667	0.09009009009009009	0.36567145936313544
FIVE_3248	FIVE@chr1@190928758-190932867@190928717-190932867	chr1:190928492-190928758	chr1:190928492-190928717	chr1:190928758-190932867	chr1:190928717-190932867	+	ENSMUSG00000026634	Angel2	annotated	388	43	0.9002320185614849	367	2	0.994579945799458	0.09434792723797303	0.049173056206830996	3.285510312766879e-10	6.431370001905624e-09	No	0.7901234567901234	0.7592592592592593	1.0	1.0	0.984251968503937	1.0	0.19480054191253016
FIVE_259	FIVE@chr10@81052251-81059906@81052251-81060128	chr10:81059906-81060181	chr10:81060128-81060181	chr10:81052251-81059906	chr10:81052251-81060128	-	ENSMUSG00000004937	Sgta	annotated	0	830	0.0	26	620	0.04024767801857585	0.04024767801857585	0.0	3.5039512292738394e-10	6.809096715042781e-09	No	0.0	0.0	0.0	0.042704626334519574	0.050359712230215826	0.030973451327433628	0.01808778075159557
FIVE_3847	FIVE@chr2@26387671-26388916@26387671-26389149	chr2:26388916-26389316	chr2:26389149-26389316	chr2:26387671-26388916	chr2:26387671-26389149	-	ENSMUSG00000026927	Entr1	annotated	3	479	0.006224066390041493	36	365	0.08977556109725686	0.08355149470721536	0.06350034794711204	3.5923598863413835e-10	6.931736682095346e-09	No	0.014598540145985401	0.0043859649122807015	0.0	0.08928571428571429	0.023255813953488372	0.1292517006802721	0.1355844083508623
FIVE_2606	FIVE@chr17@8322140-8323277@8321835-8323277	chr17:8321800-8322140	chr17:8321800-8321835	chr17:8322140-8323277	chr17:8321835-8323277	+	ENSMUSG00000073468	Sft2d1	annotated	14	6297	0.002218348914593567	45	3544	0.012538311507383673	0.010319962592790107	0.1750957245954864	4.764889784257155e-10	8.997681662401417e-09	No	0.002638522427440633	0.005339805825242718	0.0	0.0049261083743842365	0.01853997682502897	0.015251989389920425	0.11653458833042775
FIVE_7404	FIVE@chrX@74272834-74272915@74272317-74272915	chrX:74272179-74272834	chrX:74272179-74272317	chrX:74272834-74272915	chrX:74272317-74272915	+	ENSMUSG00000008682	Rpl10	annotated	18333	167	0.9909729729729729	9827	29	0.9970576298701299	0.0060846568971569814	0.32396202811635305	5.474313157966118e-10	1.0134877062721058e-08	No	0.9942196531791907	0.9951017332328561	0.9874463856051888	0.9982527664531159	0.9971572962728995	0.9957002457002457	0.1789769339204711
FIVE_1376	FIVE@chr13@93186476-93191793@93186476-93192094	chr13:93191793-93192385	chr13:93192094-93192385	chr13:93186476-93191793	chr13:93186476-93192094	-	ENSMUSG00000042167	Tent2	annotated	0	449	0.0	21	246	0.07865168539325842	0.07865168539325842	0.0	6.046437653056224e-10	1.1081765330684985e-08	No	0.0	0.0	0.0	0.2413793103448276	0.010869565217391304	0.05128205128205128	0.29052874396919964
FIVE_313	FIVE@chr11@100440254-100440829@100440254-100440928	chr11:100440829-100441043	chr11:100440928-100441043	chr11:100440254-100440829	chr11:100440254-100440928	-	ENSMUSG00000017176	Nt5c3b	annotated	1839	0	1.0	1456	26	0.9824561403508771	-0.01754385964912286	inf	6.853014977152138e-10	1.2518174024931238e-08	No	1.0	1.0	1.0	0.9711711711711711	0.9937694704049844	0.9867986798679867	0.13773284932232438
FIVE_2971	FIVE@chr19@5479818-5480030@5478320-5480030	chr19:5478201-5479818	chr19:5478201-5478320	chr19:5479818-5480030	chr19:5478320-5480030	+	ENSMUSG00000024909	Efemp2	unannotated	190	1428	0.11742892459826947	197	744	0.20935175345377258	0.09192282885550311	0.5024954144094186	7.489807716972193e-10	1.3635928999670303e-08	No	0.14285714285714285	0.15120967741935484	0.08816425120772947	0.19943019943019943	0.18181818181818182	0.24444444444444444	0.04066700398248316
FIVE_4467	FIVE@chr4@117856031-117856690@117855948-117856690	chr4:117855875-117856031	chr4:117855875-117855948	chr4:117856031-117856690	chr4:117855948-117856690	+	ENSMUSG00000028542	Slc6a9	annotated	1948	45	0.9774209734069242	2439	7	0.9971381847914963	0.019717211384572053	0.12424035351464625	7.964740848206455e-10	1.4452576108666017e-08	No	0.9217391304347826	1.0	1.0	0.9967741935483871	1.0	0.9963898916967509	0.4578164486254178
FIVE_247	FIVE@chr10@80410274-80412827@80410274-80412834	chr10:80412827-80413062	chr10:80412834-80413062	chr10:80410274-80412827	chr10:80410274-80412834	-	ENSMUSG00000020167	Tcf3	unannotated	469	37	0.9268774703557312	372	0	1.0	0.0731225296442688	0.0	9.296905690269565e-10	1.6649360517214777e-08	No	1.0	0.8333333333333334	1.0	1.0	1.0	1.0	0.4226497308103747
FIVE_1725	FIVE@chr15@31582073-31583965@31582037-31583965	chr15:31581840-31582073	chr15:31581840-31582037	chr15:31582073-31583965	chr15:31582037-31583965	+	ENSMUSG00000022235	Cmbl	annotated	1616	11	0.9932390903503381	681	33	0.9537815126050421	-0.03945757774529601	7.118942731277533	1.0629938912001357e-09	1.8670533730053666e-08	No	1.0	0.9823151125401929	1.0	0.9111111111111111	0.9704142011834319	1.0	0.3264643161929084
FIVE_1528	FIVE@chr14@45620840-45622841@45620840-45629580	chr14:45622841-45629753	chr14:45629580-45629753	chr14:45620840-45622841	chr14:45620840-45629580	-	ENSMUSG00000037697	Ddhd1	annotated	1711	412	0.8059349976448422	2707	408	0.8690208667736757	0.06308586912883352	0.6259284630641164	1.0825488505380727e-09	1.889289076735235e-08	No	0.6563944530046225	0.908994708994709	0.8052930056710775	0.8606271777003485	0.9186893203883495	0.8454545454545455	0.36860704225995966
FIVE_2148	FIVE@chr16@94370192-94370366@94370192-94370605	chr16:94370366-94370712	chr16:94370605-94370712	chr16:94370192-94370366	chr16:94370192-94370605	-	ENSMUSG00000022940	Pigp	annotated	2424	1346	0.6429708222811671	1320	503	0.7240811848601206	0.08111036257895354	0.6862488180467378	1.273269641244227e-09	2.1941879352259006e-08	No	0.6230964467005076	0.6506591337099812	0.646875	0.6966145833333334	0.7512562814070352	0.7397260273972602	0.017651437359540497
FIVE_5413	FIVE@chr6@149185124-149188472@149185124-149188606	chr6:149188472-149188712	chr6:149188606-149188712	chr6:149185124-149188472	chr6:149185124-149188606	-	ENSMUSG00000068250	Amn1	annotated	95	1213	0.07262996941896024	10	694	0.014204545454545454	-0.05842542396441479	5.435284418796373	1.3513967177355935e-09	2.2998925506804508e-08	No	0.10135135135135136	0.06534653465346535	0.0631163708086785	0.0	0.017316017316017316	0.01875	0.019847189175237694
FIVE_1206	FIVE@chr13@34993230-34993830@34993230-34994014	chr13:34993830-34994281	chr13:34994014-34994281	chr13:34993230-34993830	chr13:34993230-34994014	-	ENSMUSG00000021417	Eci2	annotated	1238	2038	0.3778998778998779	881	1017	0.464172813487882	0.08627293558800408	0.7012316497333858	1.4755866821499615e-09	2.4889820256476093e-08	No	0.36607142857142855	0.4036458333333333	0.3631713554987212	0.5224312590448625	0.4468503937007874	0.41917024320457796	0.09403173708664603
FIVE_7251	FIVE@chrX@136832214-136833268@136832109-136833268	chrX:136831953-136832214	chrX:136831953-136832109	chrX:136832214-136833268	chrX:136832109-136833268	+	ENSMUSG00000031425	Plp1	annotated	3314	1058	0.7580054894784996	2247	498	0.8185792349726776	0.060573745494178044	0.6942135828237271	1.4761298509771405e-09	2.4889820256476093e-08	No	0.8436781609195402	0.7719480519480519	0.693722257450856	0.8177727784026997	0.7988338192419825	0.8440145102781137	0.36546266173319353
FIVE_4787	FIVE@chr4@62514260-62519795@62514260-62519860	chr4:62519795-62519918	chr4:62519860-62519918	chr4:62514260-62519795	chr4:62514260-62519860	-	ENSMUSG00000028393	Alad	annotated	0	686	0.0	20	387	0.04914004914004914	0.04914004914004914	0.0	1.9470328307811183e-09	3.2529694855733315e-08	No	0.0	0.0	0.0	0.0	0.046511627906976744	0.07920792079207921	0.2097903326736275
FIVE_6380	FIVE@chr8@105886859-105886954@105886843-105886954	chr8:105886750-105886859	chr8:105886750-105886843	chr8:105886859-105886954	chr8:105886843-105886954	+	ENSMUSG00000036270	Edc4	unannotated	436	45	0.9064449064449065	359	2	0.9944598337950139	0.08801492735010741	0.05397709687403281	2.07873819823313e-09	3.451965250399258e-08	No	1.0	0.9833333333333333	0.6693548387096774	1.0	1.0	0.9864864864864865	0.4095732520310404
FIVE_749	FIVE@chr11@76946439-76949960@76946258-76949960	chr11:76946242-76946439	chr11:76946242-76946258	chr11:76946439-76949960	chr11:76946258-76949960	+	ENSMUSG00000020840	Blmh	unannotated	979	60	0.9422521655437921	1046	12	0.9886578449905482	0.04640567944675611	0.18718929254302102	2.1261851208329223e-09	3.520088961378977e-08	No	0.9498607242339833	0.9933774834437086	0.8281938325991189	1.0	1.0	0.9730941704035875	0.3057419281437794
FIVE_5300	FIVE@chr6@116208329-116208954@116208327-116208954	chr6:116208206-116208329	chr6:116208206-116208327	chr6:116208329-116208954	chr6:116208327-116208954	+	ENSMUSG00000024104	Washc2	annotated	1168	169	0.8735976065818998	1418	93	0.9384513567174056	0.06485375013550587	0.4532761369042155	2.484940530861429e-09	4.077088056622943e-08	No	0.9797979797979798	0.9283707865168539	0.519650655021834	0.9132231404958677	0.9478908188585607	0.9519230769230769	0.47100417338365635
FIVE_1077	FIVE@chr12@85219942-85220097@85219933-85220097	chr12:85219822-85219942	chr12:85219822-85219933	chr12:85219942-85220097	chr12:85219933-85220097	+	ENSMUSG00000004788	Eif2b2	annotated	2014	43	0.9790957705396208	1432	1	0.9993021632937893	0.020206392754168467	0.03270754839547876	2.6451246598848107e-09	4.2885453065588056e-08	No	0.9591078066914498	0.9666666666666667	1.0	1.0	0.9965635738831615	1.0	0.2002262238341946
FIVE_659	FIVE@chr11@68972741-68972884@68972741-68972943	chr11:68972884-68973028	chr11:68972943-68973028	chr11:68972741-68972884	chr11:68972741-68972943	-	ENSMUSG00000032892	Rangrf	annotated	74	1791	0.03967828418230563	8	1200	0.006622516556291391	-0.03305576762601424	6.197654941373535	2.742171608881057e-09	4.432772984267903e-08	No	0.0	0.0	0.09635416666666667	0.001937984496124031	0.007246376811594203	0.01201923076923077	0.5174450965188712
FIVE_1647	FIVE@chr14@65971856-65973325@65971852-65973325	chr14:65971732-65971856	chr14:65971732-65971852	chr14:65971856-65973325	chr14:65971852-65973325	+	ENSMUSG00000022037	Clu	annotated	98	196902	0.0004974619289340102	162	153356	0.0010552508500631848	0.0005577889211291746	0.47115272358963806	2.776045406838973e-09	4.448429610580157e-08	No	0.0007446016381236039	2.74423710208562e-05	0.0007954545454545455	0.001348449283324177	0.0007820419985517741	0.0009164347294820447	0.18578711114467478
FIVE_3221	FIVE@chr1@177772226-177772926@177772226-177773575	chr1:177772926-177773701	chr1:177773575-177773701	chr1:177772226-177772926	chr1:177772226-177773575	-	ENSMUSG00000015961	Adss	unannotated	17	1154	0.014517506404782237	47	647	0.06772334293948126	0.05320583653469903	0.20279140086286368	2.906365166040217e-09	4.6299072993896476e-08	No	0.03557312252964427	0.01694915254237288	0.0	0.08173076923076923	0.07177033492822966	0.05415162454873646	0.018551875085453615
FIVE_4563	FIVE@chr4@134000393-134000725@134000393-134000867	chr4:134000725-134000918	chr4:134000867-134000918	chr4:134000393-134000725	chr4:134000393-134000867	-	ENSMUSG00000012117	Dhdds	annotated	1933	6	0.9969056214543579	1082	31	0.97214734950584	-0.024758271948517874	9.230283425754775	3.624705537472058e-09	5.659084428873755e-08	No	1.0	0.9919786096256684	1.0	0.9719222462203023	0.9892857142857143	0.9594594594594594	0.10003654854018033
FIVE_4930	FIVE@chr5@122172955-122173146@122172803-122173146	chr5:122172732-122172955	chr5:122172732-122172803	chr5:122172955-122173146	chr5:122172803-122173146	+	ENSMUSG00000004455	Ppp1cc	annotated	4610	91	0.9806424165071261	2886	129	0.9572139303482587	-0.02342848615886739	2.2643988028603412	3.778629636083251e-09	5.8826393198114246e-08	No	0.9804719283970708	0.9847036328871893	0.977404098791382	0.9477386934673366	0.9622641509433962	0.9615728328865059	0.02336619229731143
FIVE_5301	FIVE@chr6@116255168-116256227@116255127-116256227	chr6:116255049-116255168	chr6:116255049-116255127	chr6:116255168-116256227	chr6:116255127-116256227	+	ENSMUSG00000024104	Washc2	unannotated	1033	117	0.8982608695652174	1364	60	0.9578651685393258	0.05960429897410835	0.38837506579442066	4.098656398760338e-09	6.291494976248362e-08	No	0.889937106918239	0.9560439560439561	0.7972027972027972	0.9434782608695652	0.9567901234567902	0.96875	0.24199757364966454
FIVE_6631	FIVE@chr8@71569448-71570721@71569037-71570721	chr8:71568906-71569448	chr8:71568906-71569037	chr8:71569448-71570721	chr8:71569037-71570721	+	ENSMUSG00000031808	Slc27a1	unannotated	1398	483	0.7432216905901117	980	528	0.649867374005305	-0.09335431658480664	1.5594371910254785	4.524513679835062e-09	6.868063782684423e-08	No	0.6431623931623932	0.685640362225097	0.8859375	0.671118530884808	0.6642599277978339	0.6234177215189873	0.37257500225580614
FIVE_1099	FIVE@chr12@98747158-98747480@98747074-98747480	chr12:98747007-98747158	chr12:98747007-98747074	chr12:98747158-98747480	chr12:98747074-98747480	+	ENSMUSG00000021012	Zc3h14	unannotated	406	27	0.9376443418013857	435	0	1.0	0.06235565819861433	0.0	4.603788337127511e-09	6.950071649437675e-08	No	1.0	1.0	0.5909090909090909	1.0	1.0	1.0	0.42264973081037427
FIVE_2278	FIVE@chr17@25269479-25273321@25269479-25274162	chr17:25273321-25274304	chr17:25274162-25274304	chr17:25269479-25273321	chr17:25269479-25274162	-	ENSMUSG00000015120	Ube2i	annotated	1272	575	0.6886843530048727	1078	302	0.7811594202898551	0.09247506728498234	0.6197370331531822	4.935914782970739e-09	7.430992585351553e-08	No	0.8038740920096852	0.6293103448275862	0.6733021077283372	0.7804054054054054	0.8466257668711656	0.7359307359307359	0.25040939343636975
FIVE_1702	FIVE@chr15@102326849-102328522@102326535-102328522	chr15:102326433-102326849	chr15:102326433-102326535	chr15:102326849-102328522	chr15:102326535-102328522	+	ENSMUSG00000001289	Pfdn5	annotated	14409	0	1.0	6930	17	0.997552900532604	-0.0024470994673959634	inf	5.046300882495882e-09	7.57636406467875e-08	No	1.0	1.0	1.0	0.9969230769230769	0.9994614970382337	0.9967871485943776	0.1202277828117322
FIVE_7123	FIVE@chr9@70017191-70019389@70016923-70019389	chr9:70016819-70017191	chr9:70016819-70016923	chr9:70017191-70019389	chr9:70016923-70019389	+	ENSMUSG00000033543	Gtf2a2	annotated	132	2198	0.05665236051502146	150	1202	0.11094674556213018	0.05429438504710871	0.48123748862602367	5.344720942388647e-09	7.89462823835304e-08	No	0.044802867383512544	0.06056527590847914	0.06025267249757046	0.043209876543209874	0.145679012345679	0.15184381778741865	0.23768650110697676
FIVE_3276	FIVE@chr1@36210064-36211390@36210064-36211397	chr1:36211390-36211486	chr1:36211397-36211486	chr1:36210064-36211390	chr1:36210064-36211397	-	ENSMUSG00000037470	Uggt1	annotated	331	0	1.0	343	29	0.9220430107526881	-0.07795698924731187	inf	5.811500685766627e-09	8.358798886614466e-08	No	1.0	1.0	1.0	0.8943089430894309	0.9642857142857143	0.9124087591240876	0.06787886405905877
FIVE_3682	FIVE@chr2@156748420-156748944@156748102-156748944	chr2:156748023-156748420	chr2:156748023-156748102	chr2:156748420-156748944	chr2:156748102-156748944	+	ENSMUSG00000061689	Dlgap4	annotated	542	0	1.0	570	29	0.9515859766277128	-0.048414023372287174	inf	5.786775413978941e-09	8.358798886614466e-08	No	1.0	1.0	1.0	0.9740932642487047	0.9009009009009009	0.9559322033898305	0.12458497928328659
FIVE_4915	FIVE@chr5@120609962-120611123@120609962-120611378	chr5:120611123-120611729	chr5:120611378-120611729	chr5:120609962-120611123	chr5:120609962-120611378	-	ENSMUSG00000029600	Rita1	unannotated	34	337	0.09164420485175202	0	268	0.0	-0.09164420485175202	inf	5.80666562309288e-09	8.358798886614466e-08	No	0.22972972972972974	0.0	0.0	0.0	0.0	0.0	0.42264973081037416
FIVE_4101	FIVE@chr3@105965422-105965765@105965152-105965765	chr3:105965081-105965422	chr3:105965081-105965152	chr3:105965422-105965765	chr3:105965152-105965765	+	ENSMUSG00000000561	Wdr77	unannotated	43	619	0.0649546827794562	6	698	0.008522727272727272	-0.05643195550672892	8.08131394722671	5.914274049780097e-09	8.48435125465836e-08	No	0.012396694214876033	0.010344827586206896	0.2846153846153846	0.0	0.02926829268292683	0.0	0.41604189482345316
FIVE_1975	FIVE@chr16@17926740-17927154@17926740-17927246	chr16:17927154-17927292	chr16:17927246-17927292	chr16:17926740-17927154	chr16:17926740-17927246	-	ENSMUSG00000003528	Slc25a1	annotated	2687	0	1.0	2360	25	0.989517819706499	-0.010482180293501009	inf	6.006775890792039e-09	8.549904384815682e-08	No	1.0	1.0	1.0	0.9779559118236473	0.9954545454545455	0.9989440337909187	0.2916422295090369
FIVE_3681	FIVE@chr2@156748420-156748944@156746196-156748944	chr2:156745835-156748420	chr2:156745835-156746196	chr2:156748420-156748944	chr2:156746196-156748944	+	ENSMUSG00000061689	Dlgap4	annotated	542	20	0.9644128113879004	570	83	0.8728943338437979	-0.09151847754410247	3.946140350877193	5.9922499175449105e-09	8.549904384815682e-08	No	0.9469026548672567	0.9659574468085106	1.0	0.7866108786610879	0.8130081300813008	0.9690721649484536	0.1746618494532781
FIVE_2119	FIVE@chr16@84831507-84834809@84831507-84834892	chr16:84834809-84835298	chr16:84834892-84835298	chr16:84831507-84834809	chr16:84831507-84834892	-	ENSMUSG00000022890	Atp5j	annotated	16079	74	0.9954188076518293	8435	5	0.9994075829383886	0.003988775286559276	0.12879892340473253	6.439900224732536e-09	9.119031842773721e-08	No	0.999345977763244	1.0	0.9913968216035368	0.9984926138076575	1.0	1.0	0.4498376286779575
FIVE_3922	FIVE@chr2@34706139-34706698@34706139-34706741	chr2:34706698-34706832	chr2:34706741-34706832	chr2:34706139-34706698	chr2:34706139-34706741	-	ENSMUSG00000026867	Gapvd1	annotated	438	0	1.0	506	31	0.9422718808193669	-0.05772811918063314	inf	6.636019683705124e-09	9.348428757507474e-08	No	1.0	1.0	1.0	0.9815950920245399	0.9585492227979274	0.8895027624309392	0.17656461666208043
FIVE_2600	FIVE@chr17@80202744-80204122@80202744-80204155	chr17:80204122-80204232	chr17:80204155-80204232	chr17:80202744-80204122	chr17:80202744-80204155	-	ENSMUSG00000024097	Srsf7	annotated	2881	564	0.8362844702467344	2253	282	0.8887573964497042	0.05247292620296984	0.639369729249889	6.860622547896261e-09	9.624753716612547e-08	No	0.8042780748663102	0.9170182841068917	0.7582720588235294	0.9056338028169014	0.8837772397094431	0.8808808808808809	0.30905020408262196
FIVE_3187	FIVE@chr1@170880226-170880573@170880226-170880915	chr1:170880573-170881041	chr1:170880915-170881041	chr1:170880226-170880573	chr1:170880226-170880915	-	ENSMUSG00000026659	Dusp12	annotated	316	0	1.0	208	21	0.9082969432314411	-0.09170305676855894	inf	7.0956566715243695e-09	9.894198106858408e-08	No	1.0	1.0	1.0	0.8032786885245902	0.8363636363636363	1.0	0.18692307704601377
FIVE_1678	FIVE@chr14@79085429-79086620@79082911-79086620	chr14:79082773-79085429	chr14:79082773-79082911	chr14:79085429-79086620	chr14:79082911-79086620	+	ENSMUSG00000058997	Vwa8	unannotated	0	382	0.0	26	350	0.06914893617021277	0.06914893617021277	0.0	7.720457196344135e-09	1.0603535196983925e-07	No	0.0	0.0	0.0	0.08387096774193549	0.020833333333333332	0.088	0.09794631827479881
FIVE_5418	FIVE@chr6@17922139-17930766@17922124-17930766	chr6:17921989-17922139	chr6:17921989-17922124	chr6:17922139-17930766	chr6:17922124-17930766	+	ENSMUSG00000029534	St7	annotated	793	48	0.9429250891795482	535	2	0.9962756052141527	0.0533505160346045	0.0617601246105919	8.204986338689856e-09	1.1184906750253834e-07	No	0.9728260869565217	1.0	0.828	1.0	0.9859154929577465	1.0	0.36712851122962165
FIVE_6026	FIVE@chr7@28977990-28980319@28977990-28980444	chr7:28980319-28980542	chr7:28980444-28980542	chr7:28977990-28980319	chr7:28977990-28980444	-	ENSMUSG00000053565	Eif3k	annotated	398	10391	0.03688942441375475	124	5777	0.021013387561430265	-0.015876036852324485	1.7844583246668178	8.879053860728489e-09	1.2014127199207929e-07	No	0.04150783566285472	0.0277683711479851	0.03981735159817352	0.02724563644103874	0.018421052631578946	0.015748031496062992	0.04824456953078008
FIVE_4887	FIVE@chr5@113777078-113777833@113776849-113777833	chr5:113776771-113777078	chr5:113776771-113776849	chr5:113777078-113777833	chr5:113776849-113777833	+	ENSMUSG00000025825	Iscu	annotated	53	4993	0.010503369005152596	83	2868	0.028126058963063368	0.017622689957910772	0.36678820227837045	9.30604111031889e-09	1.2530001298414623e-07	No	0.007698887938408896	0.0	0.022357723577235773	0.04888888888888889	0.012254901960784314	0.01782178217821782	0.2983387999434643
FIVE_1958	FIVE@chr16@17038439-17043686@17038434-17043686	chr16:17038314-17038439	chr16:17038314-17038434	chr16:17038439-17043686	chr16:17038434-17043686	+	ENSMUSG00000063358	Mapk1	annotated	2368	726	0.7653522947640594	2386	505	0.8253199584918713	0.059967663727811926	0.6903447336275196	9.766253835022904e-09	1.3085347436656604e-07	No	0.8118609406952966	0.7753623188405797	0.7094861660079052	0.7834008097165992	0.831981460023175	0.8596153846153847	0.1924332441170402
