event_id	pos_id	exon_a	exon_b	intron_a1	intron_a2	intron_b1	intron_b2	strand	gene_id	gene_name	label	ref_junction_a1	ref_junction_a2	ref_junction_b1	ref_junction_b2	ref_PSI	alt_junction_a1	alt_junction_a2	alt_junction_b1	alt_junction_b2	alt_PSI	dPSI	OR_junction_a1b1	p_junction_a1b1	OR_junction_a1b2	p_junction_a1b2	OR_junction_a2b1	p_junction_a2b1	OR_junction_a2b2	p_junction_a2b2	p_maximum	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
MXE_15	MXE@chr11@3160146@3164557-3164713@3165254-3165321@3165576	chr11:3164557-3164713	chr11:3165254-3165321	chr11:3160146-3164557	chr11:3164713-3165576	chr11:3160146-3165254	chr11:3165321-3165576	-	ENSMUSG00000023764	Sfi1	annotated	81	142	0	30	0.8814229249011858	153	134	0	9	0.9695945945945946	0.08817166969340884		1.0	0.1588235294117647	8.906955143157243e-07		1.0	0.31791044776119404	0.0031741707698237924	1.0	1.0	No	0.9176470588235294	0.816	1.0	0.96	1.0	0.9538461538461539	0.3771266924405759
MXE_16	MXE@chr11@54125816@54126238-54126297@54126346-54126411@54129048	chr11:54126238-54126297	chr11:54126346-54126411	chr11:54125816-54126238	chr11:54126297-54129048	chr11:54125816-54126346	chr11:54126411-54129048	+	ENSMUSG00000018906	P4ha2	annotated	144	62	193	153	0.37318840579710144	177	143	182	178	0.47058823529411764	0.0973998294970162	0.7671906560112409	0.09413848546830506	0.9464938517779994	0.7533315628553992	0.40885539331135184	8.678514818540255e-07	0.5044106220576808	0.00027871616062412097	0.7533315628553992	1.0	No	0.3673469387755102	0.36619718309859156	0.39669421487603307	0.5342465753424658	0.5813953488372093	0.356401384083045	0.23650718281574704
MXE_20	MXE@chr11@69897492@69897572-69897636@69898103-69898150@69898252	chr11:69897572-69897636	chr11:69898103-69898150	chr11:69897492-69897572	chr11:69897636-69898252	chr11:69897492-69898103	chr11:69898150-69898252	-	ENSMUSG00000018570	2810408A11Rik	annotated	0	0	11	32	0.0	0	0	17	38	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No		0.0		0.0	0.0	0.0	
MXE_21	MXE@chr11@75603480@75603725-75603735@75608107-75608114@75609105	chr11:75603725-75603735	chr11:75608107-75608114	chr11:75603480-75603725	chr11:75603735-75609105	chr11:75603480-75608107	chr11:75608114-75609105	+	ENSMUSG00000017781	Pitpna	annotated	0	0	2065	2080	0.0	0	0	1637	1703	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_22	MXE@chr11@90209046@90228035-90228189@90248805-90249735@90250771	chr11:90228035-90228189	chr11:90248805-90249735	chr11:90209046-90228035	chr11:90228189-90250771	chr11:90209046-90248805	chr11:90249735-90250771	+	ENSMUSG00000110344	Gm45716	annotated	0	0	0	75	0.0	0	0	0	103	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_24	MXE@chr12@112112300@112112981-112113092@112114032-112114167@112114380	chr12:112112981-112113092	chr12:112114032-112114167	chr12:112112300-112112981	chr12:112113092-112114380	chr12:112112300-112114032	chr12:112114167-112114380	+	ENSMUSG00000037686	Aspg	annotated	51	27	0	23	0.7722772277227723	46	24	0	2	0.9722222222222222	0.1999449944994499		1.0	0.09640831758034027	0.00019063335829831078		1.0	0.09782608695652174	0.0006833650850809244	1.0	1.0	No	1.0	1.0	0.0	1.0	0.92	1.0	0.4548639292646297
MXE_30	MXE@chr12@91831674@91831767-91831784@91833055-91833222@91841638	chr12:91831767-91831784	chr12:91833055-91833222	chr12:91831674-91831767	chr12:91831784-91841638	chr12:91831674-91833055	chr12:91833222-91841638	-	ENSMUSG00000020964	Sel1l	annotated	0	0	1217	1455	0.0	0	0	1231	1429	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_31	MXE@chr12@91831674@91831767-91831784@91833205-91833222@91841638	chr12:91831767-91831784	chr12:91833205-91833222	chr12:91831674-91831767	chr12:91831784-91841638	chr12:91831674-91833205	chr12:91833222-91841638	-	ENSMUSG00000020964	Sel1l	annotated	0	0	178	1455	0.0	0	0	126	1429	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_34	MXE@chr13@21189970@21190092-21190124@21190593-21190686@21191220	chr13:21190092-21190124	chr13:21190593-21190686	chr13:21189970-21190092	chr13:21190124-21191220	chr13:21189970-21190593	chr13:21190686-21191220	+	ENSMUSG00000021326	Trim27	annotated	484	547	0	0	1.0	309	353	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_35	MXE@chr13@21189970@21190097-21190124@21190593-21190686@21191220	chr13:21190097-21190124	chr13:21190593-21190686	chr13:21189970-21190097	chr13:21190124-21191220	chr13:21189970-21190593	chr13:21190686-21191220	+	ENSMUSG00000021326	Trim27	annotated	0	547	0	0	1.0	0	353	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_37	MXE@chr13@64196675@64205271-64205417@64205498-64205583@64209107	chr13:64205271-64205417	chr13:64205498-64205583	chr13:64196675-64205271	chr13:64205417-64209107	chr13:64196675-64205498	chr13:64205583-64209107	-	ENSMUSG00000033102	Cdc14b	annotated	20	16	0	0	1.0	24	33	0	4	0.9344262295081968	-0.06557377049180324		1.0	inf	0.13012642614862782		1.0	inf	0.302518569111244	1.0	1.0	No	1.0	1.0		0.7647058823529411	1.0	1.0	0.42264973081037405
MXE_39	MXE@chr13@6588653@6593101-6593253@6597859-6598011@6598739	chr13:6593101-6593253	chr13:6597859-6598011	chr13:6588653-6593101	chr13:6593253-6598739	chr13:6588653-6597859	chr13:6598011-6598739	-	ENSMUSG00000021196	Pfkp	annotated	136	92	3900	3830	0.028650414677054536	99	92	3127	2946	0.03049169859514687	0.001841283918092334	1.1014555814555815	0.5047319928912888	1.056665875464831	0.6886926418633434	0.8017948717948717	0.15341356982598855	0.7691906005221932	0.08325723228816675	0.6886926418633434	1.0	No	0.031540638900121314	0.035739313244569026	0.018244013683010263	0.01981904351572598	0.04409063074096754	0.0316017316017316	0.724929146976284
MXE_42	MXE@chr13@98751931@98752023-98752034@98752334-98752345@98755080	chr13:98752023-98752034	chr13:98752334-98752345	chr13:98751931-98752023	chr13:98752034-98755080	chr13:98751931-98752334	chr13:98752345-98755080	-	ENSMUSG00000041685	Fcho2	annotated	0	0	267	273	0.0	0	0	366	353	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_43	MXE@chr14@120306541@120324794-120325412@120342341-120342482@120379150	chr14:120324794-120325412	chr14:120342341-120342482	chr14:120306541-120324794	chr14:120325412-120379150	chr14:120306541-120342341	chr14:120342482-120379150	+	ENSMUSG00000022139	Mbnl2	annotated	0	385	0	0	1.0	0	645	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_48	MXE@chr14@18271323@18276696-18276806@18276826-18276968@18278304	chr14:18276696-18276806	chr14:18276826-18276968	chr14:18271323-18276696	chr14:18276806-18278304	chr14:18271323-18276826	chr14:18276968-18278304	+	ENSMUSG00000021772	Nkiras1	annotated	758	1046	5	5	0.9944873208379272	622	704	54	1	0.9601737871107893	-0.03431353372713797	13.161414790996785	1.9223864826477362e-13	0.2437299035369775	0.23206404568625416	16.04659090909091	5.236587247157681e-16	0.29715909090909093	0.4113995532022149	0.4113995532022149	1.0	No	0.9763593380614657	1.0	1.0	1.0	0.9506493506493506	0.9257731958762887	0.2628230934017703
MXE_49	MXE@chr14@22596542@22684829-22684892@22828689-22828782@23055955	chr14:22684829-22684892	chr14:22828689-22828782	chr14:22596542-22684829	chr14:22684892-23055955	chr14:22596542-22828689	chr14:22828782-23055955	+	ENSMUSG00000063458	Lrmda	annotated	17	0	120	105	0.07024793388429752	4	0	30	27	0.06557377049180328	-0.0046741633924942405	1.0625	1.0	1.0928571428571427	1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.12781954887218044	0.0	0.0	0.4444444444444444	0.5553831564412174
MXE_50	MXE@chr14@30105595@30107653-30107712@30107786-30107845@30111066	chr14:30107653-30107712	chr14:30107786-30107845	chr14:30105595-30107653	chr14:30107712-30111066	chr14:30105595-30107786	chr14:30107845-30111066	-	ENSMUSG00000015968	Cacna1d	annotated	0	0	37	64	0.0	0	0	48	47	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0		0.0	0.0	0.0	
MXE_51	MXE@chr14@30142717@30171296-30171399@30171956-30172059@30178545	chr14:30171296-30171399	chr14:30171956-30172059	chr14:30142717-30171296	chr14:30171399-30178545	chr14:30142717-30171956	chr14:30172059-30178545	-	ENSMUSG00000015968	Cacna1d	annotated	52	26	0	7	0.9176470588235294	77	71	4	5	0.9426751592356688	0.02502810041213943	inf	0.15528585516532478	0.48237476808905383	0.23978940931975096	inf	0.5700018981489987	0.26156941649899396	0.04172519106231973	0.5700018981489987	1.0	No	0.72	1.0		0.8181818181818182	0.972972972972973	0.9591836734693877	0.756794115182275
MXE_54	MXE@chr14@45213524@45218903-45218963@45218996-45219049@45219217	chr14:45218903-45218963	chr14:45218996-45219049	chr14:45213524-45218903	chr14:45218963-45219217	chr14:45213524-45218996	chr14:45219049-45219217	-	ENSMUSG00000021830	Txndc16	annotated	4	0	1142	1100	0.0017809439002671415	4	0	1011	1074	0.0019147917663954045	0.00013384786612826295	0.8852889667250438	1.0	0.9763636363636363	1.0		1.0		1.0	1.0	1.0	No	0.0074211502782931356	0.0	0.0	0.002336448598130841	0.004032258064516129	0.0	0.9064790956683513
MXE_56	MXE@chr14@70605048@70605297-70605372@70605541-70605548@70605693	chr14:70605297-70605372	chr14:70605541-70605548	chr14:70605048-70605297	chr14:70605372-70605693	chr14:70605048-70605541	chr14:70605548-70605693	-	ENSMUSG00000022099	Dmtn	annotated	75	0	75	190	0.22058823529411764	88	0	27	88	0.43349753694581283	0.2129093016516952	0.3068181818181818	1.3020773358177553e-05	0.39473684210526316	5.270729506907516e-06		1.0		1.0	1.0	1.0	No	0.23076923076923078	0.0	0.3	0.4631578947368421	0.3023255813953488	0.47692307692307695	0.10358217905970707
MXE_57	MXE@chr15@100957589@100959340-100959431@100959603-100959694@100969021	chr15:100959340-100959431	chr15:100959603-100959694	chr15:100957589-100959340	chr15:100959431-100969021	chr15:100957589-100959603	chr15:100959694-100969021	+	ENSMUSG00000023033	Scn8a	annotated	29	58	83	99	0.32342007434944237	11	6	28	56	0.16831683168316833	-0.15510324266627404	0.8893756845564075	0.834014353253665	1.4912764003673094	0.35392249068976783	3.2610441767068274	0.01037414698438622	5.468013468013468	3.1233854366904024e-05	0.834014353253665	1.0	No	0.0	0.0	0.6170212765957447	0.1	0.4444444444444444	0.029411764705882353	0.9560266810308744
MXE_59	MXE@chr15@37929151@37931602-37931706@37953681-37953754@37960844	chr15:37931602-37931706	chr15:37953681-37953754	chr15:37929151-37931602	chr15:37931706-37960844	chr15:37929151-37953681	chr15:37953754-37960844	-	ENSMUSG00000022292	Rrm2b	annotated	331	0	0	125	0.7258771929824561	278	0	0	205	0.5755693581780539	-0.15030783480440224		1.0	1.9526618705035972	1.6039477034854237e-06		1.0		1.0	1.0	1.0	No	0.5413533834586466	0.7681159420289855	1.0	0.5416666666666666	0.6217616580310881	0.547945205479452	0.2690742446689179
MXE_62	MXE@chr15@82130170@82131424-82131545@82133283-82133366@82134581	chr15:82131424-82131545	chr15:82133283-82133366	chr15:82130170-82131424	chr15:82131545-82134581	chr15:82130170-82133283	chr15:82133366-82134581	+	ENSMUSG00000068114	Ccdc134	annotated	227	25	0	0	1.0	230	22	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_64	MXE@chr15@83505366@83505483-83505643@83505685-83505732@83506280	chr15:83505483-83505643	chr15:83505685-83505732	chr15:83505366-83505483	chr15:83505643-83506280	chr15:83505366-83505685	chr15:83505732-83506280	-	ENSMUSG00000022442	Ttll1	annotated	187	269	0	0	1.0	204	141	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_66	MXE@chr16@23534799@23543623-23543871@23554698-23554933@23559772	chr16:23543623-23543871	chr16:23554698-23554933	chr16:23534799-23543623	chr16:23543871-23559772	chr16:23534799-23554698	chr16:23554933-23559772	+	ENSMUSG00000109783	Gm45338	annotated	11	0	50	130	0.05759162303664921	0	0	71	82	0.0	-0.05759162303664921	inf	0.00012080103255303785	inf	0.00798648394502889		1.0		1.0	1.0	1.0	No	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.42264973081037427
MXE_67	MXE@chr16@4927901@4930087-4930303@4930691-4930814@4931113	chr16:4930087-4930303	chr16:4930691-4930814	chr16:4927901-4930087	chr16:4930303-4931113	chr16:4927901-4930691	chr16:4930814-4931113	+	ENSMUSG00000022517	Mgrn1	annotated	0	0	1569	1414	0.0	15	0	1276	1381	0.00561377245508982	0.00561377245508982	0.0	6.293893230953002e-06	0.0	2.6678625074149634e-05		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.00964630225080386	0.008555133079847909	0.18496670289889233
MXE_68	MXE@chr16@56184829@56185999-56186058@56186059-56186209@56188235	chr16:56185999-56186058	chr16:56186059-56186209	chr16:56184829-56185999	chr16:56186058-56188235	chr16:56184829-56186059	chr16:56186209-56188235	+	ENSMUSG00000052917	Senp7	annotated	0	30	275	181	0.06172839506172839	0	0	193	341	0.0	-0.06172839506172839		1.0		1.0	inf	2.6245016615086164e-07	inf	7.560502633388367e-14	1.0	1.0	No	0.0	0.12	0.0	0.0	0.0	0.0	0.42264973081037427
MXE_69	MXE@chr16@59487599@59489345-59489433@59489490-59489566@59491205	chr16:59489345-59489433	chr16:59489490-59489566	chr16:59487599-59489345	chr16:59489433-59491205	chr16:59487599-59489490	chr16:59489566-59491205	+	ENSMUSG00000022724	Riox2	annotated	261	221	0	56	0.895910780669145	221	248	0	16	0.9670103092783505	0.07109952860920554		1.0	0.3374272786037492	0.00011744808089838779		1.0	0.25460829493087556	9.600790840228346e-07	1.0	1.0	No	0.8531468531468531	0.8491379310344828	1.0	0.9349112426035503	0.9770114942528736	0.9929577464788732	0.30577131867005913
MXE_73	MXE@chr17@25585852@25588676-25588686@25603763-25603773@25612296	chr17:25588676-25588686	chr17:25603763-25603773	chr17:25585852-25588676	chr17:25588686-25612296	chr17:25585852-25603763	chr17:25603773-25612296	+	ENSMUSG00000002279	Lmf1	annotated	1778	1693	0	0	1.0	1182	1141	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_74	MXE@chr17@25585852@25588676-25588742@25603763-25603773@25612296	chr17:25588676-25588742	chr17:25603763-25603773	chr17:25585852-25588676	chr17:25588742-25612296	chr17:25585852-25603763	chr17:25603773-25612296	+	ENSMUSG00000002279	Lmf1	annotated	1778	2	0	0	1.0	1182	25	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_76	MXE@chr17@31648894@31651646-31651712@31651769-31651808@31654979	chr17:31651646-31651712	chr17:31651769-31651808	chr17:31648894-31651646	chr17:31651712-31654979	chr17:31648894-31651769	chr17:31651808-31654979	-	ENSMUSG00000061613	U2af1	annotated	3033	2815	0	0	1.0	1711	1516	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_77	MXE@chr17@31648894@31651769-31651808@31652502-31652568@31654979	chr17:31651769-31651808	chr17:31652502-31652568	chr17:31648894-31651769	chr17:31651808-31654979	chr17:31648894-31652502	chr17:31652568-31654979	-	ENSMUSG00000061613	U2af1	annotated	0	0	191	356	0.0	0	0	185	320	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_84	MXE@chr17@71120682@71120794-71120816@71121126-71121148@71122557	chr17:71120794-71120816	chr17:71121126-71121148	chr17:71120682-71120794	chr17:71120816-71122557	chr17:71120682-71121126	chr17:71121148-71122557	+	ENSMUSG00000024049	Myom1	annotated	0	0	47	49	0.0	0	0	22	29	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_85	MXE@chr17@71810982@71824690-71824916@71827692-71827781@71828507	chr17:71824690-71824916	chr17:71827692-71827781	chr17:71810982-71824690	chr17:71824916-71828507	chr17:71810982-71827692	chr17:71827781-71828507	+	ENSMUSG00000024059	Clip4	annotated	172	0	2	311	0.354639175257732	365	0	21	476	0.4234338747099768	0.06879469945224481	4.947945205479452	0.019452050330315322	0.721243888472889	0.00625627610608368		1.0		1.0	1.0	1.0	No	0.48091603053435117	0.3133047210300429	0.2975206611570248	0.48188405797101447	0.4342105263157895	0.3715083798882682	0.3986638471784906
MXE_86	MXE@chr17@71828650@71831205-71831339@71834045-71834307@71837694	chr17:71831205-71831339	chr17:71834045-71834307	chr17:71828650-71831205	chr17:71831339-71837694	chr17:71828650-71834045	chr17:71834307-71837694	+	ENSMUSG00000024059	Clip4	annotated	246	15	0	328	0.4431239388794567	190	44	0	257	0.47657841140529533	0.03345447252583861		1.0	1.0144736842105264	0.9491691569382918		1.0	0.26711474501108645	7.63210479411246e-06	1.0	1.0	No	0.4117647058823529	0.4840989399293286	0.4	0.453416149068323	0.40310077519379844	0.5422885572139303	0.5239943164828593
MXE_89	MXE@chr18@35341197@35348640-35348760@35403326-35403469@35418057	chr18:35348640-35348760	chr18:35403326-35403469	chr18:35341197-35348640	chr18:35348760-35418057	chr18:35341197-35403326	chr18:35403469-35418057	-	ENSMUSG00000024357	Sil1	annotated	2053	2329	0	0	1.0	1634	1549	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_90	MXE@chr18@47249584@47270609-47270794@47276586-47276606@47279116	chr18:47270609-47270794	chr18:47276586-47276606	chr18:47249584-47270609	chr18:47270794-47279116	chr18:47249584-47276586	chr18:47276606-47279116	-	ENSMUSG00000019647	Sema6a	annotated	48	0	0	133	0.26519337016574585	107	0	0	225	0.32228915662650603	0.05709578646076019		1.0	0.7589066123252055	0.1917968061064525		1.0		1.0	1.0	1.0	No	0.0	0.3137254901960784		0.4803921568627451	0.22772277227722773	0.2713178294573643	0.46209896448530274
MXE_97	MXE@chr19@14468271@14491783-14491799@14516359-14516375@14517772	chr19:14491783-14491799	chr19:14516359-14516375	chr19:14468271-14491783	chr19:14491799-14517772	chr19:14468271-14516359	chr19:14516375-14517772	-	ENSMUSG00000024642	Tle4	annotated	0	0	787	850	0.0	0	0	951	890	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_98	MXE@chr19@32702638@32706835-32707009@32737228-32737274@32739642	chr19:32706835-32707009	chr19:32737228-32737274	chr19:32702638-32706835	chr19:32707009-32739642	chr19:32702638-32737228	chr19:32737274-32739642	-	ENSMUSG00000013662	Atad1	annotated	4381	0	0	0	1.0	3924	0	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_100	MXE@chr19@40299653@40300243-40300302@40309581-40310333@40311669	chr19:40300243-40300302	chr19:40309581-40310333	chr19:40299653-40300243	chr19:40300302-40311669	chr19:40299653-40309581	chr19:40310333-40311669	-	ENSMUSG00000025006	Sorbs1	unannotated	10	29	0	0	1.0	7	125	0	9	0.9361702127659575	-0.06382978723404253		1.0	inf	0.003894960874365908		1.0	inf	0.3639013572916111	1.0	1.0	No	1.0	1.0		0.847457627118644	1.0	1.0	0.4226497308103745
MXE_102	MXE@chr19@4214500@4220178-4220344@4232463-4232552@4232748	chr19:4220178-4220344	chr19:4232463-4232552	chr19:4214500-4220178	chr19:4220344-4232748	chr19:4214500-4232463	chr19:4232552-4232748	+	ENSMUSG00000117873	Gm45928	annotated	0	0	0	1194	0.0	0	0	0	790	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_103	MXE@chr19@46076149@46077676-46077783@46078703-46078758@46078873	chr19:46077676-46077783	chr19:46078703-46078758	chr19:46076149-46077676	chr19:46077783-46078873	chr19:46076149-46078703	chr19:46078758-46078873	+	ENSMUSG00000015176	Nolc1	annotated	0	0	289	32	0.0	0	0	210	16	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_104	MXE@chr1@132994583@132996563-132996709@132996754-132996835@133001283	chr1:132996563-132996709	chr1:132996754-132996835	chr1:132994583-132996563	chr1:132996709-133001283	chr1:132994583-132996754	chr1:132996835-133001283	-	ENSMUSG00000054387	Mdm4	unannotated	664	578	142	111	0.8307692307692308	882	857	202	143	0.8344529750479847	0.003683744278753842	1.0709335377343425	0.5878831638047264	0.9698678270106842	0.8376750143486781	0.9594228146005555	0.7598655869130628	0.8688805491605959	0.33226504027332826	0.8376750143486781	1.0	No	0.931237721021611	0.8315508021390374	0.6134453781512605	0.8336448598130841	0.8425302826379543	0.8275434243176178	0.6951664885023577
MXE_113	MXE@chr1@59704208@59704624-59704750@59705728-59705756@59706633	chr1:59704624-59704750	chr1:59705728-59705756	chr1:59704208-59704624	chr1:59704750-59706633	chr1:59704208-59705728	chr1:59705756-59706633	+	ENSMUSG00000026020	Nop58	annotated	350	0	0	226	0.6076388888888888	326	0	0	236	0.5800711743772242	-0.02756771451166462		1.0	1.1211249253488247	0.365280787264158		1.0		1.0	1.0	1.0	No	0.7413793103448276	0.6140350877192983	0.39316239316239315	0.5388888888888889	0.5829787234042553	0.6258503401360545	0.9980438375049772
MXE_114	MXE@chr1@72274967@72275653-72275802@72276166-72276331@72277287	chr1:72275653-72275802	chr1:72276166-72276331	chr1:72274967-72275653	chr1:72275802-72277287	chr1:72274967-72276166	chr1:72276331-72277287	-	ENSMUSG00000026189	Pecr	annotated	0	0	310	421	0.0	0	0	217	324	0.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	0.0	0.0	0.0	0.0	0.0	0.0	
MXE_123	MXE@chr2@128837395@128839148-128839219@128840732-128840803@128841235	chr2:128839148-128839219	chr2:128840732-128840803	chr2:128837395-128839148	chr2:128839219-128841235	chr2:128837395-128840732	chr2:128840803-128841235	+	ENSMUSG00000014353	Tmem87b	annotated	10	23	387	420	0.039285714285714285	24	21	326	451	0.05474452554744526	0.015458811261730973	0.35099052540913006	0.004817402649243311	0.44742063492063494	0.03551813553769444	0.9226036667897133	0.8764353075314195	1.176077097505669	0.6445789248529115	0.8764353075314195	1.0	No	0.08024691358024691	0.04246284501061571	0.0	0.016	0.08906882591093117	0.05846153846153846	0.6872985671574808
MXE_125	MXE@chr2@136763621@136769743-136769860@136770057-136770174@136773895	chr2:136769743-136769860	chr2:136770057-136770174	chr2:136763621-136769743	chr2:136769860-136773895	chr2:136763621-136770057	chr2:136770174-136773895	+	ENSMUSG00000027273	Snap25	annotated	99	89	316	414	0.2047930283224401	72	103	221	340	0.23777173913043478	0.03297871080799469	0.961629746835443	0.8586506271373765	1.1292270531400965	0.49634440757651066	0.6043074843308345	0.003066696706409554	0.7096290042680925	0.035451032403793326	0.8586506271373765	1.0	No	0.0625	0.21765913757700206	0.25435540069686413	0.1366906474820144	0.3215962441314554	0.1111111111111111	0.9020352531502427
MXE_127	MXE@chr2@154554925@154555584-154555692@154555895-154555956@154557057	chr2:154555584-154555692	chr2:154555895-154555956	chr2:154554925-154555584	chr2:154555692-154557057	chr2:154554925-154555895	chr2:154555956-154557057	-	ENSMUSG00000027489	Necab3	annotated	172	203	0	0	1.0	185	123	0	0	1.0	0.0		1.0		1.0		1.0		1.0	1.0	1.0	No	1.0	1.0	1.0	1.0	1.0	1.0	
MXE_131	MXE@chr2@174116193@174119393-174119470@174119505-174119659@174120227	chr2:174119393-174119470	chr2:174119505-174119659	chr2:174116193-174119393	chr2:174119470-174120227	chr2:174116193-174119505	chr2:174119659-174120227	+	ENSMUSG00000039263	Npepl1	annotated	1507	1893	33	123	0.9561304836895388	980	1247	28	95	0.9476595744680851	-0.00847090922145366	1.3047619047619048	0.35363612922627397	1.1876970300315248	0.2481623778143932	1.2880367427280017	0.3562014182767468	1.1724724705146008	0.2834977816994313	0.3562014182767468	1.0	No	0.9259634888438134	0.9391495601173021	1.0	0.9307411907654921	0.9502762430939227	0.9603658536585366	0.7703824177227339
MXE_133	MXE@chr2@29200948@29203871-29204327@29204898-29204924@29207418	chr2:29203871-29204327	chr2:29204898-29204924	chr2:29200948-29203871	chr2:29204327-29207418	chr2:29200948-29204898	chr2:29204924-29207418	-	ENSMUSG00000035513	Ntng2	annotated	31	0	21	85	0.22627737226277372	46	0	21	121	0.24468085106382978	0.018403478801056056	0.6739130434782609	0.3378359337448532	0.9593350383631714	0.8929482641824626		1.0		1.0	1.0	1.0	No	0.46875	0.21333333333333335	0.0	0.11320754716981132	0.09375	0.3592233009708738	0.8233412112762937
MXE_134	MXE@chr2@32328047@32333066-32333204@32334682-32334820@32335776	chr2:32333066-32333204	chr2:32334682-32334820	chr2:32328047-32333066	chr2:32333204-32335776	chr2:32328047-32334682	chr2:32334820-32335776	-	ENSMUSG00000026825	Dnm1	annotated	242	108	116	38	0.6944444444444444	127	119	24	19	0.8512110726643599	0.1567666282199155	0.39424382297040456	0.000129095282559507	0.952755905511811	1.0	0.18777166038829324	8.62636993898814e-12	0.453781512605042	0.011635487022772468	1.0	1.0	No	1.0	0.6465116279069767	0.7011494252873564	0.87248322147651	0.8089887640449438	0.8627450980392157	0.6134710220252331
MXE_135	MXE@chr2@32328047@32333153-32333204@32334682-32334820@32335776	chr2:32333153-32333204	chr2:32334682-32334820	chr2:32328047-32333153	chr2:32333204-32335776	chr2:32328047-32334682	chr2:32334820-32335776	-	ENSMUSG00000026825	Dnm1	annotated	0	108	116	38	0.4122137404580153	0	119	24	19	0.7345679012345679	0.32235416077655266		1.0		1.0	0.18777166038829324	8.62636993898814e-12	0.453781512605042	0.011635487022772468	1.0	1.0	No	1.0	0.3821138211382114	0.40458015267175573	0.8061224489795918	0.6304347826086957	0.6111111111111112	0.7152322360838019
MXE_141	MXE@chr2@70993575@71018220-71018374@71051672-71051733@71055371	chr2:71018220-71018374	chr2:71051672-71051733	chr2:70993575-71018220	chr2:71018374-71055371	chr2:70993575-71051672	chr2:71051733-71055371	-	ENSMUSG00000041975	Mettl8	annotated	285	246	0	14	0.9743119266055046	350	241	0	0	1.0	0.025688073394495414		1.0	0.0	1.6408939189363805e-05		1.0	0.0	0.00011549483035169466	1.0	1.0	No	1.0	0.9317073170731708	1.0	1.0	1.0	1.0	0.42264973081037305
